tweet_id,airline,text
11544,US Airways,@USAirways Has the most useless &amp; Rude employees ever at Philadelphia airport never again will I fly with them ! 😤
11545,US Airways,@USAirways You all work hard at making sure things flow smoothly. Keeping positive.
11546,US Airways,@USAirways we are boarding now but have yet to depart.  Thanks for the response.
11547,US Airways,@USAirways I totally understand the weather. Just frustrated. Thanks!
11548,US Airways,"@USAirways tell them to get on that, please."
11549,US Airways,@USAirways @SDFAirport  I really needed to be back home yesterday and at work at 9am today. Been on plane and sitting for an hour #peeved
11550,US Airways,@USAirways gate agents are now working with everyone to resolve connecting flight issues which is my concern
11551,US Airways,@USAirways 5534. That's the flight I was placed on after original flight to Charlotte was Cancelled Flightled.  Now 5534 is on 1hr delay
11552,US Airways,@USAirways Thx to gate agt John Pascucci for finding us a flight from CLT to PVD after our original one was Cancelled Flightled http://t.co/YiwLhQhZgp
11553,US Airways,"@USAirways, 1st a reaccommodation, now a delayed flight for this one.  &amp; the Gate Agent still hasn't mumbled a word. Folks getting anxious."
11554,US Airways,@USAirways YOU ARE THE BEST!!! FOLLOW ME PLEASE;)🙏🙏🙏✌️✌️✌️🙏🙏🙏
11555,US Airways,@USAirways  please don't go to the check in process @AmericanAir uses at #MCO. It's an absolute disaster.
11556,US Airways,@USAirways how about a phone # to talk to a real person?
11557,US Airways,@USAirways over 4 weeks since you took our money and left us stranded 9 hours from home. Had to rent a car and you still have not helped us
11558,US Airways,@USAirways I gave up http://t.co/2eDgc6TbLs
11559,US Airways,@USAirways I've been on hold for one hour and four minutes for your reservations line. How can you possibly do business this way?
11560,US Airways,"@USAirways lack of communication with other offices, the customer, &amp; yall never update ur systems. U guys are 2 established 4 this mess"
11561,US Airways,@USAirways u guys get too much $$$ and too many customers  to be fucking up as badly as u do
11562,US Airways,"@USAirways @AmericanAir @SVLLINDIA provides you the best logistics experience for people all over India.
#Mumbai #Surat #NaviMumbai"
11563,US Airways,"@USAirways after last night in Charlotte NC I'm seriously debating never flying you again. 50 minute on the Tarmac, connection leaves."
11564,US Airways,"@USAirways hi!  Could you protect me on US 445 just in case? Still on ground with no checked luggage, but still a chance I can make original"
11565,US Airways,@USAirways great but that still does not help me..
11566,US Airways,@USAirways @Forsyth_Factor hope for no weather delays no help to reroute and your on your own for lodging non stop is the way to go
11567,US Airways,@USAirways why didn't you reroute BOS to JAX via DCA through CLT instead forcing an overnight @DCA #passengersLose
11568,US Airways,"@USAirways I appreciate the hard work. Still, I gave up after &gt;hour. @dsearls"
11569,US Airways,"@USAirways my luggage was delayed. I'm looking for compensation, since, you know, you charged me for it then forgot it..."
11570,US Airways,@USAirways @AmericanAir stranded in cold Texas and getting sick because you overbooked the flight and gave my seat away. #gooutofbusiness
11571,US Airways,@USAirways Worst experience ever. Unable 2 help over phone and told at last min cabin crew unavailable for flight. Never again #USAirways
11572,US Airways,Thanks. “@USAirways: @fispahani Weather disruptions have caused some of our crew to run Late Flight. We're sorry for the delay to your flight.”
11573,US Airways,@USAirways 325 minute delay - this is absurd. Feel free to provide credits... http://t.co/e09keJ9bv1
11574,US Airways,@USAirways Fuck you
11575,US Airways,@USAirways not even on your dime and free tickets.  #worsttraveldayever
11576,US Airways,@USAirways disappointment? Making own arrangements for me &amp; my sleeping toddler with zero assistance from USAir is maddening.
11577,US Airways,@USAirways thank you
11578,US Airways,@USAirways thanks. We did see an agent. Unhelpful. Some got vouchers others did not for unexplained reasons.
11579,US Airways,@USAirways 25 mins after the scheduled departure and still sitting in terminal. Communication would be lovely... http://t.co/pkAxUNYfn2
11580,US Airways,"@USAirways this day has been a disaster, rude employees, no help &amp; now no hotel. not flying with you again &amp; I fly ALOT! Dallas=raise=now!"
11581,US Airways,@usairways traveling with 2 year old. would appreciate you holding up your end of good business and hosting us in our unanticipated layover.
11582,US Airways,@usairways missed flight connection due to flight attendant delay. Yet no voucher on your part? #fail
11583,US Airways,@USAirways of course never again tho . Thanks for tweetin ur concern but not Doin anythin to fix what happened. I'll choose wiser next time
11584,US Airways,"@USAirways I absolutely knew you would try to blame weather to deny us vouchers in Phoenix. Totally false, was a crew issue."
11585,US Airways,@USAirways half an inch of snow in Charlotte #overwhelming
11586,US Airways,@USAirways on the phone now. looks like global
11587,US Airways,"@USAirways Already filed a report personally at the airport, however they have no idea where it is even with a tracking number."
11588,US Airways,"@USAirways already called, no other options, flight is being reimbursed. Never again, you are unreliable for business travelers."
11589,US Airways,@USAirways your saving grace was our flight attendant Dallas who was amazing. wish he would transfer to Delta where I would see him again
11590,US Airways,"@USAirways that link leads to a website that won't open on a cell phone.  Good job, shocking that your airline is folding."
11591,US Airways,@USAirways My flight (US558) got Cancelled Flightled on 2/16 due to lack of flight crew.I was told that I'd be reimbursed for hotel. Who do I contact?
11592,US Airways,"@USAirways No need for apologies just an unfortunate situation . There is no up date, I've landed but was suppose to land at 5"
11593,US Airways,@USAirways ~45 minutes means no public transit home and an expensive cab. Promises doesn't make up for it
11594,US Airways,@USAirways my sister was supposed to leave at 10 am to go back to AL. She's only getting to NC now. Are you kidding me #NeverflyUSairways 👿
11595,US Airways,@USAirways she just did but really how drunk does someone have to be before you stop serving them
11596,US Airways,@USAirways YOU ARE THE BEST AIRWAYS!!! FOLLOW ME PLEASE;)🙏🙏🙏✌️✌️✌️🙏🙏🙏
11597,US Airways,"@USAirways 5 hr flight delay and a delay when we land . Is that even real life ? Get me off this plane , I wanna go home 👠👠👠 (3 heel clicks)"
11598,US Airways,"@USAirways flt 4439 is on the ground, but you don't have a gate for us at dca. Why is this happening?"
11599,US Airways,@USAirways Shout out to the red-headed gate agent for flt 3389 from DCA to CHS at 7:10 tonight. Didn't get her name but she was great!
11600,US Airways,@USAirways I'm sick of living in an airport!! #getittogether
11601,US Airways,"@USAirways Now, the JFK Baggage Office has actually run out of paper hotel vouchers. #thislinehasntmovedforanhour"
11602,US Airways,@USAirways Dude named Shaquille at the desk in Charlotte was incredibly professional and helpful vs. some crazy angry people tonight
11603,US Airways,@USAirways  really u gave 6 scotch on the rocks to an out of control drunk and would not let my sister change seats when he was grouping her
11604,US Airways,"@USAirways Awesome USAir, TYSVM &lt;3"
11605,US Airways,@USAirways Thank you!
11606,US Airways,@USAirways  that would be lovely! You have great people working in your organization.
11607,US Airways,@USAirways Only the JFK baggage office is open to help re-book all of us on Cancelled Flightled flight 3121 to DCA. Shameful.
11608,US Airways,@USAirways hey let flight 1874get to the gate  hours Late Flight and no fate with dozens of kids on board
11609,US Airways,@USAirways me too. Me too.
11610,US Airways,@USAirways a flight update doesn't help when we are waiting 20+ min at our arrival waiting for a plane to leave our gate. Who can I write?😑
11611,US Airways,"@USAirways TYVM USAir, Happy Night@ &lt;3"
11612,US Airways,@USAirways thanks! It's hectic for everyone but their actions don't represent the company well IMO
11613,US Airways,@USAirways @husainhaqqani Mr. Husain u shld protest as well when one of ur party member Rehman Malik delayed a PIA flight for hours..???
11614,US Airways,@USAirways NOT GOOD. been on hold for 1hour (2x/day) since sun. to book 1-way flt dividend miles. agents send me to on hold hell. #furious
